"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 23 08:35:04 GMT 2021","Mon Aug 23 08:35:17 GMT 2021","12667","","EndToEndTests","","EndToEndTests","TestEndToEndDeleteTraining","EE-02 Leiratkozás edzésről",""
"passed","Mon Aug 23 08:35:08 GMT 2021","Mon Aug 23 08:35:12 GMT 2021","4253","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Mon Aug 23 08:37:44 GMT 2021","Mon Aug 23 08:37:48 GMT 2021","3766","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Mon Aug 23 08:34:07 GMT 2021","Mon Aug 23 08:34:19 GMT 2021","11552","","LogoutTests","","LogoutTests","TestUserLogout","LO-01 Felhasználó (user) kijlentkezés",""
"passed","Mon Aug 23 08:37:59 GMT 2021","Mon Aug 23 08:38:06 GMT 2021","7308","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó adatainak megadása",""
"passed","Mon Aug 23 08:37:32 GMT 2021","Mon Aug 23 08:37:40 GMT 2021","8267","","TrainerTests","","TrainerTests","TestMoreTrainerInfo","TS-02 Edzők adatlapjának megnyitása a MÉG TÖBB INFO gombbal",""
"passed","Mon Aug 23 08:34:19 GMT 2021","Mon Aug 23 08:34:27 GMT 2021","7955","","LogoutTests","","LogoutTests","TestUserLogout","repetition 1 of 4",""
"passed","Mon Aug 23 08:34:50 GMT 2021","Mon Aug 23 08:34:53 GMT 2021","3047","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Mon Aug 23 08:35:17 GMT 2021","Mon Aug 23 08:35:22 GMT 2021","4996","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
"passed","Mon Aug 23 08:35:17 GMT 2021","Mon Aug 23 08:35:43 GMT 2021","25445","","EndToEndTests","","EndToEndTests","TestEndToEndFull","EE-03 Feliratkozás és leiratkozás",""
"passed","Mon Aug 23 08:35:22 GMT 2021","Mon Aug 23 08:35:27 GMT 2021","4915","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
"passed","Mon Aug 23 08:34:43 GMT 2021","Mon Aug 23 08:34:50 GMT 2021","6859","","LogoutTests","","LogoutTests","TestUserLogout","repetition 4 of 4",""
"passed","Mon Aug 23 08:37:48 GMT 2021","Mon Aug 23 08:37:52 GMT 2021","3542","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Mon Aug 23 08:38:56 GMT 2021","Mon Aug 23 08:39:05 GMT 2021","8579","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Mon Aug 23 08:38:39 GMT 2021","Mon Aug 23 08:38:47 GMT 2021","8049","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredeti jelszóra",""
"passed","Mon Aug 23 08:38:30 GMT 2021","Mon Aug 23 08:38:39 GMT 2021","8788","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Mon Aug 23 08:34:53 GMT 2021","Mon Aug 23 08:35:04 GMT 2021","11559","","EndToEndTests","","EndToEndTests","TestEndToEndApplyTraining","EE-01 Feliratkozás edzésre",""
"passed","Mon Aug 23 08:34:35 GMT 2021","Mon Aug 23 08:34:43 GMT 2021","7620","","LogoutTests","","LogoutTests","TestUserLogout","repetition 3 of 4",""
"passed","Mon Aug 23 08:37:52 GMT 2021","Mon Aug 23 08:37:59 GMT 2021","6996","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Mon Aug 23 08:36:29 GMT 2021","Mon Aug 23 08:36:51 GMT 2021","21509","","EndToEndTests","","EndToEndTests","TestEndToEndFull","repetition 3 of 5",""
"passed","Mon Aug 23 08:38:22 GMT 2021","Mon Aug 23 08:38:30 GMT 2021","8077","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Mon Aug 23 08:34:07 GMT 2021","Mon Aug 23 08:34:16 GMT 2021","9021","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Mon Aug 23 08:35:40 GMT 2021","Mon Aug 23 08:37:54 GMT 2021","134360","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Mon Aug 23 08:34:31 GMT 2021","Mon Aug 23 08:34:35 GMT 2021","3895","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Mon Aug 23 08:37:40 GMT 2021","Mon Aug 23 08:37:44 GMT 2021","4569","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
