"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 17:02:18 GMT 2021","Sun Aug 08 17:02:29 GMT 2021","11308","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Sun Aug 08 17:02:44 GMT 2021","Sun Aug 08 17:02:47 GMT 2021","2797","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Sun Aug 08 17:03:01 GMT 2021","Sun Aug 08 17:03:08 GMT 2021","7680","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Sun Aug 08 17:03:24 GMT 2021","Sun Aug 08 17:03:27 GMT 2021","3276","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
"passed","Sun Aug 08 17:03:17 GMT 2021","Sun Aug 08 17:03:21 GMT 2021","3734","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Sun Aug 08 17:04:09 GMT 2021","Sun Aug 08 17:04:15 GMT 2021","6005","","LogoutTest","","LogoutTest","TestUserLogout","repetition 5 of 5",""
"passed","Sun Aug 08 17:02:32 GMT 2021","Sun Aug 08 17:02:35 GMT 2021","3278","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Sun Aug 08 17:04:24 GMT 2021","Sun Aug 08 17:04:30 GMT 2021","5952","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Sun Aug 08 17:04:03 GMT 2021","Sun Aug 08 17:04:09 GMT 2021","5790","","LogoutTest","","LogoutTest","TestUserLogout","repetition 4 of 5",""
"passed","Sun Aug 08 17:02:18 GMT 2021","Sun Aug 08 17:02:25 GMT 2021","7570","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"failed","Sun Aug 08 17:03:27 GMT 2021","Sun Aug 08 17:03:30 GMT 2021","3281","","TrainingTests","","TrainingTests","testOfBodyFitButton","TR-09 Felső menüsor tesztelése (ALAKFORMÁLÓ gomb)",""
"passed","Sun Aug 08 17:03:57 GMT 2021","Sun Aug 08 17:04:03 GMT 2021","6225","","LogoutTest","","LogoutTest","TestUserLogout","repetition 3 of 5",""
"passed","Sun Aug 08 17:02:35 GMT 2021","Sun Aug 08 17:02:38 GMT 2021","2782","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Sun Aug 08 17:03:36 GMT 2021","Sun Aug 08 17:03:38 GMT 2021","2756","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Sun Aug 08 17:02:29 GMT 2021","Sun Aug 08 17:02:39 GMT 2021","10519","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Sun Aug 08 17:03:18 GMT 2021","Sun Aug 08 17:03:26 GMT 2021","8464","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"failed","Sun Aug 08 17:02:54 GMT 2021","Sun Aug 08 17:03:17 GMT 2021","22789","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Sun Aug 08 17:02:38 GMT 2021","Sun Aug 08 17:02:42 GMT 2021","3390","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"failed","Sun Aug 08 17:03:30 GMT 2021","Sun Aug 08 17:03:33 GMT 2021","2743","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Sun Aug 08 17:04:18 GMT 2021","Sun Aug 08 17:04:21 GMT 2021","2756","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"failed","Sun Aug 08 17:03:33 GMT 2021","Sun Aug 08 17:03:36 GMT 2021","2603","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Sun Aug 08 17:03:26 GMT 2021","Sun Aug 08 17:03:34 GMT 2021","7665","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Sun Aug 08 17:02:47 GMT 2021","Sun Aug 08 17:02:50 GMT 2021","3154","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Sun Aug 08 17:02:42 GMT 2021","Sun Aug 08 17:02:44 GMT 2021","2805","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Sun Aug 08 17:03:38 GMT 2021","Sun Aug 08 17:03:45 GMT 2021","6300","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Sun Aug 08 17:02:50 GMT 2021","Sun Aug 08 17:03:01 GMT 2021","10576","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
