"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 15:50:00 GMT 2021","Sun Aug 08 15:50:03 GMT 2021","2742","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Sun Aug 08 15:48:56 GMT 2021","Sun Aug 08 15:49:00 GMT 2021","3303","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Sun Aug 08 15:51:48 GMT 2021","Sun Aug 08 15:51:56 GMT 2021","7652","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Sun Aug 08 15:51:56 GMT 2021","Sun Aug 08 15:52:03 GMT 2021","6778","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Sun Aug 08 15:50:41 GMT 2021","Sun Aug 08 15:50:44 GMT 2021","2778","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"failed","Sun Aug 08 15:49:20 GMT 2021","Sun Aug 08 15:49:43 GMT 2021","22826","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Sun Aug 08 15:50:16 GMT 2021","Sun Aug 08 15:50:22 GMT 2021","6276","","LogoutTest","","LogoutTest","TestUserLogout","repetition 2 of 5",""
"passed","Sun Aug 08 15:48:42 GMT 2021","Sun Aug 08 15:48:53 GMT 2021","10798","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Sun Aug 08 15:49:03 GMT 2021","Sun Aug 08 15:49:06 GMT 2021","3092","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Sun Aug 08 15:49:00 GMT 2021","Sun Aug 08 15:49:03 GMT 2021","3306","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Sun Aug 08 15:49:49 GMT 2021","Sun Aug 08 15:49:52 GMT 2021","2750","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
"passed","Sun Aug 08 15:51:39 GMT 2021","Sun Aug 08 15:51:48 GMT 2021","9617","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Sun Aug 08 15:49:43 GMT 2021","Sun Aug 08 15:49:46 GMT 2021","3067","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Sun Aug 08 15:49:09 GMT 2021","Sun Aug 08 15:49:12 GMT 2021","2649","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Sun Aug 08 15:51:21 GMT 2021","Sun Aug 08 15:51:31 GMT 2021","9905","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"failed","Sun Aug 08 15:49:57 GMT 2021","Sun Aug 08 15:50:00 GMT 2021","2620","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Sun Aug 08 15:50:22 GMT 2021","Sun Aug 08 15:50:28 GMT 2021","6362","","LogoutTest","","LogoutTest","TestUserLogout","repetition 3 of 5",""
"passed","Sun Aug 08 15:50:03 GMT 2021","Sun Aug 08 15:50:09 GMT 2021","6514","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Sun Aug 08 15:51:02 GMT 2021","Sun Aug 08 15:51:12 GMT 2021","9571","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Sun Aug 08 15:51:12 GMT 2021","Sun Aug 08 15:51:21 GMT 2021","9500","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Sun Aug 08 15:50:44 GMT 2021","Sun Aug 08 15:50:47 GMT 2021","3005","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Sun Aug 08 15:49:12 GMT 2021","Sun Aug 08 15:49:14 GMT 2021","2511","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Sun Aug 08 15:49:14 GMT 2021","Sun Aug 08 15:49:17 GMT 2021","2924","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Sun Aug 08 15:49:06 GMT 2021","Sun Aug 08 15:49:09 GMT 2021","2873","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Sun Aug 08 15:50:09 GMT 2021","Sun Aug 08 15:50:16 GMT 2021","6412","","LogoutTest","","LogoutTest","TestUserLogout","repetition 1 of 5",""
"passed","Sun Aug 08 15:50:28 GMT 2021","Sun Aug 08 15:50:35 GMT 2021","6168","","LogoutTest","","LogoutTest","TestUserLogout","repetition 4 of 5",""
