"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 13:23:08 GMT 2021","Tue Aug 10 13:23:14 GMT 2021","5773","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Tue Aug 10 13:23:39 GMT 2021","Tue Aug 10 13:23:48 GMT 2021","9069","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Tue Aug 10 13:17:48 GMT 2021","Tue Aug 10 13:17:51 GMT 2021","3000","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Tue Aug 10 13:22:48 GMT 2021","Tue Aug 10 13:22:54 GMT 2021","6179","","LogoutTest","","LogoutTest","TestUserLogout","repetition 4 of 5",""
"passed","Tue Aug 10 13:17:37 GMT 2021","Tue Aug 10 13:17:40 GMT 2021","2856","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Tue Aug 10 13:17:46 GMT 2021","Tue Aug 10 13:17:48 GMT 2021","2303","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Tue Aug 10 13:18:23 GMT 2021","Tue Aug 10 13:18:26 GMT 2021","2632","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
"passed","Tue Aug 10 13:22:21 GMT 2021","Tue Aug 10 13:22:23 GMT 2021","2266","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Tue Aug 10 13:23:30 GMT 2021","Tue Aug 10 13:23:39 GMT 2021","9298","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Tue Aug 10 13:18:32 GMT 2021","Tue Aug 10 13:18:34 GMT 2021","2497","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Tue Aug 10 13:23:56 GMT 2021","Tue Aug 10 13:24:05 GMT 2021","9648","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Tue Aug 10 13:23:03 GMT 2021","Tue Aug 10 13:23:06 GMT 2021","2782","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Tue Aug 10 13:17:34 GMT 2021","Tue Aug 10 13:17:37 GMT 2021","2823","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Tue Aug 10 13:23:06 GMT 2021","Tue Aug 10 13:23:08 GMT 2021","2700","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Tue Aug 10 13:17:55 GMT 2021","Tue Aug 10 13:17:57 GMT 2021","2935","","TrainingTests","","TrainingTests","testOfJogaButton","TR-04 Felső menüsor tesztelése (JÓGA gomb)",""
"passed","Tue Aug 10 13:18:26 GMT 2021","Tue Aug 10 13:18:29 GMT 2021","2903","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
"passed","Tue Aug 10 13:17:40 GMT 2021","Tue Aug 10 13:17:43 GMT 2021","3193","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Tue Aug 10 13:22:54 GMT 2021","Tue Aug 10 13:23:00 GMT 2021","5858","","LogoutTest","","LogoutTest","TestUserLogout","repetition 5 of 5",""
"passed","Tue Aug 10 13:23:21 GMT 2021","Tue Aug 10 13:23:30 GMT 2021","9226","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Tue Aug 10 13:22:36 GMT 2021","Tue Aug 10 13:22:42 GMT 2021","6022","","LogoutTest","","LogoutTest","TestUserLogout","repetition 2 of 5",""
"passed","Tue Aug 10 13:17:51 GMT 2021","Tue Aug 10 13:17:55 GMT 2021","3131","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Tue Aug 10 13:22:42 GMT 2021","Tue Aug 10 13:22:48 GMT 2021","6179","","LogoutTest","","LogoutTest","TestUserLogout","repetition 3 of 5",""
"passed","Tue Aug 10 13:23:14 GMT 2021","Tue Aug 10 13:23:21 GMT 2021","6427","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Tue Aug 10 13:23:48 GMT 2021","Tue Aug 10 13:23:56 GMT 2021","7404","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
