"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 13:17:12 GMT 2021","Wed Aug 18 13:17:15 GMT 2021","3057","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Wed Aug 18 13:17:27 GMT 2021","Wed Aug 18 13:17:29 GMT 2021","2393","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"broken","Wed Aug 18 13:20:40 GMT 2021","Wed Aug 18 13:20:40 GMT 2021","147","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Wed Aug 18 13:17:29 GMT 2021","Wed Aug 18 13:17:32 GMT 2021","3152","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Wed Aug 18 13:17:15 GMT 2021","Wed Aug 18 13:17:18 GMT 2021","2687","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Wed Aug 18 13:16:44 GMT 2021","Wed Aug 18 13:16:51 GMT 2021","6226","","LogoutTests","","LogoutTests","TestUserLogout","repetition 2 of 5",""
"broken","Wed Aug 18 13:20:41 GMT 2021","Wed Aug 18 13:20:41 GMT 2021","128","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Wed Aug 18 13:20:25 GMT 2021","Wed Aug 18 13:20:28 GMT 2021","3212","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Wed Aug 18 13:16:51 GMT 2021","Wed Aug 18 13:16:57 GMT 2021","6143","","LogoutTests","","LogoutTests","TestUserLogout","repetition 3 of 5",""
"passed","Wed Aug 18 13:16:37 GMT 2021","Wed Aug 18 13:16:44 GMT 2021","6834","","LogoutTests","","LogoutTests","TestUserLogout","repetition 1 of 5",""
