"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 19 11:20:07 GMT 2021","Thu Aug 19 11:20:10 GMT 2021","3315","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Thu Aug 19 11:16:46 GMT 2021","Thu Aug 19 11:16:49 GMT 2021","2993","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Thu Aug 19 11:17:05 GMT 2021","Thu Aug 19 11:17:08 GMT 2021","3331","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Thu Aug 19 11:17:08 GMT 2021","Thu Aug 19 11:17:11 GMT 2021","3179","","TrainingTests","","TrainingTests","testOfJogaButton","TR-04 Felső menüsor tesztelése (JÓGA gomb)",""
"passed","Thu Aug 19 11:17:24 GMT 2021","Thu Aug 19 11:17:27 GMT 2021","3103","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Thu Aug 19 11:17:51 GMT 2021","Thu Aug 19 11:19:43 GMT 2021","111759","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Thu Aug 19 11:16:59 GMT 2021","Thu Aug 19 11:17:01 GMT 2021","2584","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Thu Aug 19 11:21:25 GMT 2021","Thu Aug 19 11:21:31 GMT 2021","6098","","TrainingTicketTests","","TrainingTicketTests","TestLiteTicket","TT-01 Lite bérlet árának validációja",""
"passed","Thu Aug 19 11:16:21 GMT 2021","Thu Aug 19 11:16:27 GMT 2021","6243","","LogoutTests","","LogoutTests","TestUserLogout","repetition 3 of 5",""
"passed","Thu Aug 19 11:17:38 GMT 2021","Thu Aug 19 11:17:51 GMT 2021","12724","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Thu Aug 19 11:20:51 GMT 2021","Thu Aug 19 11:20:59 GMT 2021","8011","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Thu Aug 19 11:20:10 GMT 2021","Thu Aug 19 11:20:16 GMT 2021","6103","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Thu Aug 19 11:16:27 GMT 2021","Thu Aug 19 11:16:33 GMT 2021","6168","","LogoutTests","","LogoutTests","TestUserLogout","repetition 4 of 5",""
"passed","Thu Aug 19 11:17:36 GMT 2021","Thu Aug 19 11:17:38 GMT 2021","2654","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Thu Aug 19 11:19:53 GMT 2021","Thu Aug 19 11:20:01 GMT 2021","7398","","TrainerTests","","TrainerTests","TestSearchTrainer","TS-01 Edzők listájában edző nevére történő szűrés",""
"passed","Thu Aug 19 11:20:59 GMT 2021","Thu Aug 19 11:21:09 GMT 2021","9744","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Thu Aug 19 11:21:31 GMT 2021","Thu Aug 19 11:21:37 GMT 2021","6022","","TrainingTicketTests","","TrainingTicketTests","TestPlusTicket","TT-02 Plus bérlet árának validációja",""
"passed","Thu Aug 19 11:17:01 GMT 2021","Thu Aug 19 11:17:05 GMT 2021","3557","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
