"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 14:01:51 GMT 2021","Wed Aug 18 14:01:54 GMT 2021","2824","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Wed Aug 18 14:01:58 GMT 2021","Wed Aug 18 14:02:02 GMT 2021","3953","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Wed Aug 18 14:06:25 GMT 2021","Wed Aug 18 14:06:31 GMT 2021","6054","","TrainingTicketTests","","TrainingTicketTests","TestPlusTicket","TT-02 Plus bérlet árának validációja",""
"passed","Wed Aug 18 14:05:47 GMT 2021","Wed Aug 18 14:05:55 GMT 2021","7352","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Wed Aug 18 14:05:12 GMT 2021","Wed Aug 18 14:05:18 GMT 2021","6502","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Wed Aug 18 14:04:56 GMT 2021","Wed Aug 18 14:04:59 GMT 2021","2989","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Wed Aug 18 14:02:24 GMT 2021","Wed Aug 18 14:02:28 GMT 2021","3266","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
"passed","Wed Aug 18 14:06:31 GMT 2021","Wed Aug 18 14:06:37 GMT 2021","6090","","TrainingTicketTests","","TrainingTicketTests","TestProTicket","TT-03 Pro bérlet egy edzés/ár validációja",""
"passed","Wed Aug 18 14:06:37 GMT 2021","Wed Aug 18 14:06:43 GMT 2021","6026","","TrainingTicketTests","","TrainingTicketTests","TestUltraTicket","TT-04 Ultra bérlet egy edzésre eső árának validációja",""
"passed","Wed Aug 18 14:04:49 GMT 2021","Wed Aug 18 14:04:56 GMT 2021","7409","","TrainerTests","","TrainerTests","TestSearchTrainer","TS-01 Edzők listájában edző nevére történő szűrés",""
"passed","Wed Aug 18 14:02:30 GMT 2021","Wed Aug 18 14:02:33 GMT 2021","2762","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Wed Aug 18 14:01:20 GMT 2021","Wed Aug 18 14:01:26 GMT 2021","6600","","LogoutTests","","LogoutTests","TestUserLogout","repetition 4 of 5",""
"passed","Wed Aug 18 14:05:05 GMT 2021","Wed Aug 18 14:05:12 GMT 2021","6264","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
