"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Aug 21 15:32:24 GMT 2021","Sat Aug 21 15:32:24 GMT 2021","0","","RegistrationTests","","RegistrationTests","testRegistration","RI-07 Regisztráció minden érvényes adat megadásával",""
"passed","Sat Aug 21 15:36:50 GMT 2021","Sat Aug 21 15:36:58 GMT 2021","8081","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Sat Aug 21 15:32:56 GMT 2021","Sat Aug 21 15:32:59 GMT 2021","3096","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Sat Aug 21 15:32:40 GMT 2021","Sat Aug 21 15:32:43 GMT 2021","3308","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Sat Aug 21 15:36:58 GMT 2021","Sat Aug 21 15:37:04 GMT 2021","6707","","TrainingTicketTests","","TrainingTicketTests","TestLiteTicket","TT-01 Lite bérlet árának validációja",""
"passed","Sat Aug 21 15:31:53 GMT 2021","Sat Aug 21 15:32:00 GMT 2021","7533","","LogoutTests","","LogoutTests","TestUserLogout","repetition 5 of 5",""
"passed","Sat Aug 21 15:35:59 GMT 2021","Sat Aug 21 15:36:08 GMT 2021","8300","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Sat Aug 21 15:35:52 GMT 2021","Sat Aug 21 15:35:59 GMT 2021","7657","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Sat Aug 21 15:32:17 GMT 2021","Sat Aug 21 15:32:21 GMT 2021","3523","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Sat Aug 21 15:32:01 GMT 2021","Sat Aug 21 15:32:05 GMT 2021","4591","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Sat Aug 21 15:32:05 GMT 2021","Sat Aug 21 15:32:10 GMT 2021","4576","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Sat Aug 21 15:35:19 GMT 2021","Sat Aug 21 15:35:27 GMT 2021","7629","","TrainerTests","","TrainerTests","TestSearchTrainer","TS-01 Edzők listájában edző nevére történő szűrés",""
"passed","Sat Aug 21 15:37:11 GMT 2021","Sat Aug 21 15:37:17 GMT 2021","6344","","TrainingTicketTests","","TrainingTicketTests","TestProTicket","TT-03 Pro bérlet egy edzés/ár validációja",""
"passed","Sat Aug 21 15:35:45 GMT 2021","Sat Aug 21 15:35:52 GMT 2021","6627","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Sat Aug 21 15:36:41 GMT 2021","Sat Aug 21 15:36:50 GMT 2021","8705","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Sat Aug 21 15:37:04 GMT 2021","Sat Aug 21 15:37:11 GMT 2021","6289","","TrainingTicketTests","","TrainingTicketTests","TestPlusTicket","TT-02 Plus bérlet árának validációja",""
"passed","Sat Aug 21 15:36:08 GMT 2021","Sat Aug 21 15:36:16 GMT 2021","8257","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
